group,location,date,phq_attendance_community_hospitality_stats_sum,phq_attendance_conferences_hospitality_stats_sum,phq_attendance_expos_hospitality_stats_sum,phq_attendance_sports_hospitality_stats_sum,phq_impact_academic_exam_stats_sum,phq_impact_academic_holiday_stats_sum,phq_impact_observances_hospitality_stats_sum,phq_impact_public_holidays_hospitality_stats_sum,phq_impact_severe_weather_cold_wave_retail_stats_max,phq_impact_severe_weather_cold_wave_storm_retail_stats_max,phq_impact_severe_weather_heat_wave_retail_stats_max,phq_impact_severe_weather_tornado_retail_stats_max,phq_attendance_performing_arts_hospitality_stats_sum,phq_impact_severe_weather_flood_retail_stats_max,phq_impact_severe_weather_thunderstorm_retail_stats_max
group_A,store_1,2018-06-14,0.0,0,0,0,0,0,74,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-15,0.0,0,0,0,0,0,4,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-16,0.0,0,0,0,0,0,4,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-17,0.0,0,0,0,0,0,90,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-18,0.0,0,0,0,0,0,28,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-19,0.0,0,0,0,0,0,25,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-20,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-21,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-22,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-23,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-24,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-25,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-26,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-27,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-28,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-29,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-06-30,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-01,0.0,0,0,0,0,0,0,4,0,0,0.0,0.0,,,
group_A,store_1,2018-07-02,0.0,0,0,0,0,0,0,31,0,0,0.0,0.0,,,
group_A,store_1,2018-07-03,0.0,0,0,0,0,0,0,67,0,0,9.0,0.0,,,
group_A,store_1,2018-07-04,0.0,0,0,0,0,0,0,160,0,0,16.0,0.0,,,
group_A,store_1,2018-07-05,0.0,0,0,0,0,0,0,0,0,0,37.0,0.0,,,
group_A,store_1,2018-07-06,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-07,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-08,0.0,0,0,0,0,0,0,0,0,0,65.0,0.0,,,
group_A,store_1,2018-07-09,0.0,0,0,0,0,0,0,0,0,0,32.0,0.0,,,
group_A,store_1,2018-07-10,0.0,0,0,0,0,0,0,0,0,0,14.0,0.0,,,
group_A,store_1,2018-07-11,0.0,0,0,0,0,0,0,0,0,0,6.0,0.0,,,
group_A,store_1,2018-07-12,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-13,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-14,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-15,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-16,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-17,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-18,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-20,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-07-21,0.0,0,0,0,0,0,0,0,0,0,9.0,0.0,,,
group_A,store_1,2018-07-22,0.0,0,0,0,0,0,0,0,0,0,16.0,0.0,,,
group_A,store_1,2018-07-23,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-24,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-25,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-26,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-27,0.0,0,0,0,0,0,65,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-28,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-29,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-07-30,0.0,0,0,0,0,0,0,0,0,0,32.0,0.0,,,
group_A,store_1,2018-07-31,0.0,0,0,0,0,0,0,0,0,0,16.0,0.0,,,
group_A,store_1,2018-08-01,0.0,0,0,0,0,0,0,0,0,0,9.0,0.0,,,
group_A,store_1,2018-08-02,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-03,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-04,0.0,0,0,0,0,0,70,0,0,0,9.0,0.0,,,
group_A,store_1,2018-08-05,0.0,0,0,0,0,0,0,0,0,0,16.0,0.0,,,
group_A,store_1,2018-08-06,0.0,0,0,0,0,0,0,0,0,0,37.0,0.0,,,
group_A,store_1,2018-08-07,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-08-08,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-08-09,0.0,0,0,0,0,0,0,0,0,0,80.0,0.0,,,
group_A,store_1,2018-08-10,0.0,0,0,0,0,0,0,0,0,0,65.0,0.0,,,
group_A,store_1,2018-08-11,0.0,0,0,0,0,0,0,0,0,0,32.0,0.0,,,
group_A,store_1,2018-08-12,0.0,0,0,0,0,0,0,0,0,0,14.0,0.0,,,
group_A,store_1,2018-08-13,0.0,0,0,0,0,0,0,0,0,0,6.0,0.0,,,
group_A,store_1,2018-08-14,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-15,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-16,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-17,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-18,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-20,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-21,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-22,0.0,0,0,0,0,0,70,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-23,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-24,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-25,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-26,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-27,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-28,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-29,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-30,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-08-31,0.0,0,0,0,0,0,0,7,0,0,0.0,0.0,,,
group_A,store_1,2018-09-01,0.0,0,0,0,0,0,0,7,0,0,0.0,0.0,,,
group_A,store_1,2018-09-02,0.0,0,0,0,0,0,70,36,0,0,0.0,0.0,,,
group_A,store_1,2018-09-03,0.0,0,0,0,0,0,0,90,0,0,0.0,0.0,,,
group_A,store_1,2018-09-04,0.0,0,0,0,0,0,0,13,0,0,0.0,0.0,,,
group_A,store_1,2018-09-05,0.0,0,0,0,0,0,0,0,0,0,7.0,0.0,,,
group_A,store_1,2018-09-06,0.0,0,0,0,0,0,0,0,0,0,21.0,0.0,,,
group_A,store_1,2018-09-07,0.0,0,0,0,0,0,0,0,0,0,62.0,0.0,,,
group_A,store_1,2018-09-08,0.0,0,0,0,0,0,0,0,0,0,65.0,0.0,,,
group_A,store_1,2018-09-09,0.0,0,0,0,0,0,0,70,0,0,32.0,0.0,,,
group_A,store_1,2018-09-10,0.0,0,0,0,0,0,0,14,0,0,14.0,0.0,,,
group_A,store_1,2018-09-11,0.0,0,0,0,0,0,0,6,0,0,6.0,0.0,,,
group_A,store_1,2018-09-12,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-13,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-14,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-15,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-16,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-17,0.0,0,0,0,0,0,65,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-18,0.0,0,0,0,0,0,70,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-20,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-21,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-22,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-23,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-24,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-25,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-26,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-27,0.0,0,0,0,0,0,4,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-28,0.0,0,0,0,0,0,4,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-29,0.0,0,0,0,0,0,4,0,0,0,0.0,0.0,,,
group_A,store_1,2018-09-30,0.0,0,0,0,0,0,90,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-01,0.0,0,0,0,0,0,28,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-02,0.0,0,0,0,0,0,25,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-03,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-04,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-05,0.0,0,0,0,0,0,0,14,0,0,0.0,0.0,,,
group_A,store_1,2018-10-06,0.0,0,0,0,0,0,0,14,0,0,0.0,0.0,,,
group_A,store_1,2018-10-07,0.0,0,0,0,0,0,0,72,0,0,0.0,0.0,,,
group_A,store_1,2018-10-08,0.0,0,0,0,0,0,0,180,0,0,0.0,0.0,,,
group_A,store_1,2018-10-09,0.0,0,0,0,0,0,0,26,0,0,0.0,0.0,,,
group_A,store_1,2018-10-10,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-11,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-12,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-13,0.0,0,0,0,0,0,70,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-14,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-15,0.0,0,0,0,0,0,65,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-16,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-17,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-18,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-20,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-21,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-22,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-23,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-24,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-25,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-26,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-27,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-28,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-29,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-30,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-10-31,0.0,0,0,0,0,0,90,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-01,0.0,0,0,0,0,0,69,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-02,0.0,0,0,0,0,0,69,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-03,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-04,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-05,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-06,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-07,0.0,0,0,0,0,0,70,0,23,0,0.0,0.0,,,
group_A,store_1,2018-11-08,0.0,0,0,0,0,0,4,0,43,0,0.0,0.0,,,
group_A,store_1,2018-11-09,0.0,0,0,0,0,0,4,7,65,0,0.0,0.0,,,
group_A,store_1,2018-11-10,0.0,0,0,0,0,0,4,7,80,0,0.0,0.0,,,
group_A,store_1,2018-11-11,0.0,0,0,0,0,0,90,126,80,0,0.0,0.0,,,
group_A,store_1,2018-11-12,0.0,0,0,0,0,0,28,95,34,0,0.0,0.0,,,
group_A,store_1,2018-11-13,0.0,0,0,0,0,0,25,13,12,0,0.0,0.0,,,
group_A,store_1,2018-11-14,0.0,0,0,0,0,0,0,0,6,0,0.0,0.0,,,
group_A,store_1,2018-11-15,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-16,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-17,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-18,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-19,0.0,0,0,0,0,0,0,18,0,0,0.0,0.0,,,
group_A,store_1,2018-11-20,0.0,0,0,0,0,0,0,18,0,0,0.0,0.0,,,
group_A,store_1,2018-11-21,0.0,0,0,0,0,0,70,49,0,0,0.0,0.0,,,
group_A,store_1,2018-11-22,0.0,0,0,0,0,0,36,91,0,0,0.0,0.0,,,
group_A,store_1,2018-11-23,0.0,0,0,0,0,0,90,70,0,0,0.0,0.0,,,
group_A,store_1,2018-11-24,0.0,0,0,0,0,0,1,18,0,0,0.0,0.0,,,
group_A,store_1,2018-11-25,0.0,0,0,0,0,0,4,4,0,0,0.0,0.0,,,
group_A,store_1,2018-11-26,0.0,0,0,0,0,0,90,4,0,0,0.0,0.0,,,
group_A,store_1,2018-11-27,0.0,0,0,0,0,0,55,4,0,0,0.0,0.0,,,
group_A,store_1,2018-11-28,0.0,0,0,0,0,0,5,4,0,0,0.0,0.0,,,
group_A,store_1,2018-11-29,0.0,0,0,0,0,0,5,0,0,0,0.0,0.0,,,
group_A,store_1,2018-11-30,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,
group_B,store_2,2017-01-09,,0,24662,120468,0,0,133,50,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-01-16,,0,84540,104279,0,0,0,103,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-01-23,,0,81037,100380,0,0,133,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-01-30,,0,10703,122735,0,0,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-02-06,,5376,17714,218997,0,0,30,92,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-02-13,,95186,23227,31244,0,0,166,174,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-02-20,,0,29318,101841,0,0,65,185,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-02-27,,0,8513,136027,0,0,70,116,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-03-06,,0,51681,356764,0,0,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-03-13,,0,72955,119648,0,0,127,93,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-03-20,,0,16656,124051,0,0,0,12,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-03-27,,0,29120,171778,0,0,65,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-04-03,,0,627,104911,0,0,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-04-10,,0,352294,64294,0,0,348,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-04-17,,5100,686522,67527,0,0,261,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-04-24,,11500,17010,0,0,0,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-05-01,,0,16333,61224,0,0,70,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-05-08,,0,5280,44565,0,0,232,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-05-15,,0,85446,45058,0,0,118,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-05-22,,0,41226,0,0,0,65,50,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-05-29,,3741,25200,38928,0,0,70,103,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-06-05,,66220,38968,59036,0,0,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-06-12,,0,14569,2998,0,0,172,22,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-06-19,,10301,26144,50558,0,0,53,82,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-06-26,,51500,30845,0,0,0,0,9,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-07-03,,0,1168,33150,0,0,0,97,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-07-10,,0,10752,100177,0,0,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-07-17,,0,2372,40227,0,0,0,0,0,0,,,0.0,51.0,0.0
group_B,store_2,2017-07-24,,0,3610,0,0,0,65,0,0,0,,,0.0,65.0,52.0
group_B,store_2,2017-07-31,,0,3278,0,0,0,70,0,0,0,,,0.0,82.0,86.0
group_B,store_2,2017-08-07,,0,4988,30729,0,0,0,0,0,0,,,0.0,82.0,86.0
group_B,store_2,2017-08-14,,0,12530,17040,0,0,70,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-08-21,,0,25822,31959,0,0,0,0,0,0,,,0.0,65.0,0.0
group_B,store_2,2017-08-28,,0,5351,20445,0,0,70,50,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-09-04,,0,6560,12877,0,0,0,103,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-09-11,,0,4814,19052,0,0,65,0,0,0,,,0.0,82.0,0.0
group_B,store_2,2017-09-18,,0,6562,60156,0,0,237,0,0,0,,,0.0,65.0,0.0
group_B,store_2,2017-09-25,,0,0,23885,0,0,53,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-10-02,,0,210870,94896,0,156,0,122,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-10-09,,18974,49806,127002,0,78,135,288,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-10-16,,117411,20157,130418,0,0,70,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-10-23,,18060,37159,95538,0,0,30,0,0,0,,,0.0,82.0,0.0
group_B,store_2,2017-10-30,,0,26225,226322,0,0,296,0,0,0,,,0.0,32.0,0.0
group_B,store_2,2017-11-06,,0,12253,163321,0,0,133,388,65,0,,,0.0,0.0,0.0
group_B,store_2,2017-11-13,,0,27001,110576,0,0,0,13,18,0,,,0.0,0.0,0.0
group_B,store_2,2017-11-20,,0,31162,152252,0,2465,131,175,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-11-27,,0,94942,199497,0,0,225,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-12-04,,0,23868,176143,0,0,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-12-11,,0,0,159128,2387,0,210,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-12-18,,0,0,106697,1611,2382,102,72,0,0,,,0.0,0.0,0.0
group_B,store_2,2017-12-25,,0,0,90509,0,4060,225,235,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-01-01,,0,27682,190069,0,2985,155,103,0,80,,,0.0,0.0,0.0
group_B,store_2,2018-01-08,,0,67837,142969,0,2555,155,50,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-01-15,,0,33234,94482,0,2555,53,103,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-01-22,,0,87038,6345,0,1540,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-01-29,,0,10755,123699,0,532,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-02-05,,0,17714,101711,0,532,0,22,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-02-12,,0,17592,57991,0,532,360,154,0,80,,,0.0,0.0,0.0
group_B,store_2,2018-02-19,,16950,14318,133869,0,532,0,185,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-02-26,,51834,28118,220070,0,304,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-03-05,,0,64742,401131,0,156,0,0,0,80,,,0.0,0.0,0.0
group_B,store_2,2018-03-12,,0,79152,222577,0,680,133,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-03-19,,0,11888,136063,0,605,0,0,0,80,,,0.0,0.0,0.0
group_B,store_2,2018-03-26,,0,446606,168985,0,1580,241,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-04-02,,0,869803,107441,0,2576,384,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-04-09,,0,26657,26257,0,0,208,0,0,0,,,0.0,36.0,0.0
group_B,store_2,2018-04-16,,0,12911,9520,0,0,0,0,0,0,,,0.0,82.0,0.0
group_B,store_2,2018-04-23,,0,5375,0,0,0,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-04-30,,45450,6425,0,0,0,70,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-05-07,,47250,14475,33150,390,0,167,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-05-14,,0,15286,0,1508,792,188,0,0,0,,,0.0,0.0,86.0
group_B,store_2,2018-05-21,,0,7382,0,1236,2299,65,50,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-05-28,,0,51200,0,0,3535,65,103,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-06-04,,0,18790,21787,380,3535,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-06-11,,0,43456,0,152,3915,172,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-06-18,,0,0,0,0,4067,53,116,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-06-25,,0,22765,0,0,4067,0,4,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-07-02,,0,9707,33150,0,4067,0,161,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-07-09,,0,0,244000,0,4067,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-07-16,,0,3724,37520,0,4067,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-07-23,,0,33797,0,0,4067,65,0,0,0,,,0.0,82.0,86.0
group_B,store_2,2018-07-30,,0,3424,23411,0,4067,70,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-08-06,,15151,15256,16859,0,4067,0,0,0,0,,,0.0,11.0,86.0
group_B,store_2,2018-08-13,,750,17763,0,0,4067,0,0,0,0,,,0.0,82.0,0.0
group_B,store_2,2018-08-20,,0,22000,0,0,4067,70,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-08-27,,0,0,0,0,1078,70,50,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-09-03,,0,0,0,0,610,0,103,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-09-10,,10121,25222,0,0,152,0,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-09-17,,0,8089,36271,0,0,135,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-09-24,,0,37539,53099,0,0,102,0,0,0,,,23455.0,82.0,0.0
group_B,store_2,2018-10-01,,10396,211674,69074,0,156,53,122,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-10-08,,0,49904,117428,0,78,70,288,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-10-15,,4081,6500,116875,0,0,65,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-10-22,,120240,8007,84950,0,0,0,0,0,0,,,0.0,80.0,0.0
group_B,store_2,2018-10-29,,0,3610,119958,0,0,228,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-11-05,,11363,27434,83137,0,0,172,256,0,0,,,23198.0,0.0,0.0
group_B,store_2,2018-11-12,,22575,38890,114615,0,0,53,108,65,80,,,0.0,0.0,0.0
group_B,store_2,2018-11-19,,0,31077,169509,0,2469,201,175,0,0,,,0.0,38.0,0.0
group_B,store_2,2018-11-26,,0,115693,86621,0,0,155,0,0,0,,,0.0,80.0,0.0
group_B,store_2,2018-12-03,,0,3919,28528,0,0,70,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-12-10,,0,6250,100939,1212,0,140,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-12-17,,0,0,174759,2350,1650,74,59,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-12-24,,0,0,98601,0,4067,159,325,0,0,,,0.0,0.0,0.0
group_B,store_2,2018-12-31,,0,3278,130797,0,2987,159,97,0,0,,,0.0,0.0,0.0
group_B,store_2,2019-01-07,,12110,25617,96108,0,2555,159,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2019-01-14,,4439,43286,82472,0,2555,155,50,0,0,,,0.0,0.0,0.0
group_B,store_2,2019-01-21,,13571,94640,129876,0,1925,0,103,0,0,,,0.0,0.0,0.0
group_B,store_2,2019-01-28,,13436,17608,158086,0,532,30,0,0,0,,,0.0,0.0,0.0
group_B,store_2,2019-02-04,,20847,22202,205051,0,532,166,0,0,0,,,0.0,0.0,0.0
